x, y, theta, stamp
 3.8478776288886443, -3.7793674997395703, 1.0667730197876697, 197040000000
 3.8704791473802276, -3.738276872540005, 1.0715412523754066, 197142000000
 3.892728741894584, -3.6969989599379947, 1.0839132544500734, 197244000000
 3.914292659447881, -3.6553551976304965, 1.1039299186062248, 197346000000
 3.9348717935120296, -3.613263052031438, 1.1303557631837773, 197448000000
 3.954190117869353, -3.5705876841869193, 1.1630112841325184, 197550000000
 3.971971846641356, -3.52725833543108, 1.2014370839072601, 197652000000
 3.9879532975046366, -3.483241315071503, 1.24518552488205, 197754000000
 4.001881321570575, -3.438539227541386, 1.2937920501770597, 197856000000
 4.013517807594522, -3.3931924904883166, 1.3467600595998945, 197958000000
 4.02264511276424, -3.347280143400117, 1.4036134190281064, 198060000000
 4.029066092651739, -3.3009159290921812, 1.463968632692275, 198162000000
 4.032612413453816, -3.2542465088634045, 1.5270890462015831, 198264000000
 4.033186421255795, -3.2074437480002156, 1.5905236331061605, 198366000000
 4.030720216070382, -3.160830010544784, 1.658866681706578, 198468000000
 4.027257778585819, -3.129967261253698, 1.7076033082548987, 198536000000
 4.019249284808492, -3.0839517060722765, 1.779037427294539, 198638000000
 4.007981188877521, -3.0384730609271764, 1.8491384232334802, 198740000000
 3.993561956608584, -2.993919202708498, 1.918959560479073, 198842000000
 3.976068992428074, -2.950471789323906, 1.9885130021846802, 198944000000
 3.9555922874934573, -2.9083683871602832, 2.058634018056831, 199046000000
 3.9322261709733968, -2.8678505396071867, 2.128708032487131, 199148000000
 3.906100501043964, -2.8290483151384933, 2.1975670631884263, 199250000000
 3.8773905098367223, -2.79210725350583, 2.264838790679585, 199352000000
 3.8462918145159875, -2.757144450795527, 2.3302166959251145, 199454000000
 3.8130066079957805, -2.724246240162578, 2.393447609994815, 199556000000
 3.7777417799291158, -2.6934677543660035, 2.454226715553286, 199658000000
 3.740705456108973, -2.664832073426668, 2.5123268664665077, 199760000000
 3.70210095951728, -2.638333349519015, 2.567523888103663, 199862000000
 3.6621251172105778, -2.6139380851506613, 2.6196220584173124, 199964000000
 3.6209724958073504, -2.591589846919349, 2.668430055270998, 200066000000
 3.592999423985866, -2.577808878171959, 2.6993158477428296, 200134000000
 3.550359227566098, -2.5587952868833255, 2.7443858354846666, 200236000000
 3.5069347576449426, -2.541603970615931, 2.7847918343743605, 200338000000
 3.4628866078324974, -2.5261105284596406, 2.8218348861350613, 200440000000
 3.418240012253548, -2.512146290343396, 2.854632981809178, 200542000000
 3.3731536027624034, -2.499566577887309, 2.8835430446760353, 200644000000
 3.327678198657619, -2.4881649365900786, 2.9076568706304133, 200746000000
 3.281959705532068, -2.477789302082528, 2.9282147091065593, 200848000000
 3.2360548202335004, -2.4682722795377776, 2.945111701180384, 200950000000
 3.1900044846515323, -2.459443898796936, 2.958272173510565, 201052000000
 3.1438469787852137, -2.4511331586018565, 2.9677426238198286, 201154000000
 3.097616896316481, -2.443174190689995, 2.9736283735559734, 201256000000
 3.051344325957605, -2.4354045144164185, 2.976035220436179, 201358000000
 3.0204858748371386, -2.430255583371209, 2.975763243805678, 201426000000
 2.9742091823977574, -2.42245273491345, 2.9726180488104013, 201528000000
 2.927970239186566, -2.4144326941679912, 2.966365713953396, 201630000000
 2.881792693450296, -2.406054996092923, 2.9571529445064364, 201732000000
 2.8356997039593255, -2.397185338279274, 2.9451097482995587, 201834000000
 2.7897208656092607, -2.3877045641375303, 2.931060759239571, 201936000000
 2.743888137043893, -2.3774988133217922, 2.9137074652334154, 202038000000
 2.698246609055083, -2.3664534607526075, 2.8939201323413473, 202140000000
 2.6528441366331137, -2.3544654257346167, 2.8721103438234006, 202242000000
 2.6227304515710017, -2.3459081860211337, 2.8565658648353716, 202310000000
 2.577827055926401, -2.332158806110292, 2.8316435135327933, 202412000000
 2.5332865116234093, -2.31725885661684, 2.8051817550871916, 202514000000
 2.4891613606351783, -2.301154515514652, 2.777374004447592, 202616000000
 2.4455080486717367, -2.283803741157647, 2.7484269760895086, 202718000000
 2.402384159442723, -2.2651757112976223, 2.7185295211925657, 202820000000
 2.3598452548454825, -2.245250953148173, 2.687882175227459, 202922000000
 2.317942534805372, -2.2240188310042974, 2.6566803588202523, 203024000000
 2.276724581899318, -2.2014803332088473, 2.6251243610155233, 203126000000
 2.2362356370212355, -2.177653561918845, 2.5937900263195792, 203228000000
 2.1965130649527436, -2.1525698606390438, 2.562433752046032, 203330000000
 2.157598438115659, -2.126250145015416, 2.530837866676842, 203432000000
 2.1195503470367285, -2.098729247632224, 2.49957900881288, 203534000000
 2.0825008869557764, -2.070069515880677, 2.46695598271341, 203636000000
 2.04636525909277, -2.040223118044298, 2.435501012133781, 203738000000
 2.0227953647889225, -2.019703463789644, 2.415093324538781, 203806000000
